word	pos	msd
# sentence 57d6e054
•	MID	MID
Luke	PM	PM.NOM
Lalonde	PM	PM.NOM
-	MID	MID
gitarr	NN	NN.UTR.SIN.IND.NOM
,	MID	MID
sång	NN	NN.UTR.SIN.IND.NOM
(	PAD	PAD
2004-idag	NN	NN.UTR.SIN.IND.NOM
)	PAD	PAD
•	MID	MID
Mitch	PM	PM.NOM
DeRosier	PM	PM.NOM
-	MID	MID
basgitarr	NN	NN.UTR.SIN.IND.NOM
(	PAD	PAD
2004-idag	NN	NN.UTR.SIN.IND.NOM
)	PAD	PAD
•	MID	MID
Andy	PM	PM.NOM
Lloyd	PM	PM.NOM
-	MID	MID
gitarr	NN	NN.UTR.SIN.IND.NOM
,	MID	MID
keyboard	NN	NN.UTR.SIN.IND.NOM
(	PAD	PAD
2010-idag	NN	NN.UTR.SIN.IND.NOM
)	PAD	PAD
•	MID	MID
Adam	PM	PM.NOM
Hindle	PM	PM.NOM
-	MID	MID
trummor	NN	NN.UTR.PLU.IND.NOM
(	PAD	PAD
2013-idag	NN	NN.UTR.SIN.IND.NOM
)	PAD	PAD

# paragraph 
# sentence 57d2b96c
Tidigare	JJ	JJ.KOM.UTR+NEU.SIN+PLU.IND+DEF.NOM
medlemmar	NN	NN.UTR.PLU.IND.NOM

# paragraph 
# sentence 57d274b8
•	MID	MID
Steve	PM	PM.NOM
Hamelin	PM	PM.NOM
-	MID	MID
trummor	NN	NN.UTR.PLU.IND.NOM
(	PAD	PAD
2004-2013	RG	RG.NOM
)	PAD	PAD

# paragraph 
# sentence 57d01de7
Diskografi	NN	NN.UTR.SIN.IND.NOM

# paragraph 
# sentence 57d2ef80
Studioalbum	NN	NN.NEU.SIN.IND.NOM

# paragraph 
# sentence 57df1002
•	NN	NN.AN
Red	PM	PM.NOM
,	MID	MID
Yellow	PM	PM.NOM
&	KN	KN.AN
Blue	PM	PM.NOM
(	PAD	PAD
2008	RG	RG.NOM
)	PAD	PAD
•	MID	MID
Say	PM	PM.NOM
It	NN	NN.AN
(	PAD	PAD
2010	RG	RG.NOM
)	PAD	PAD
•	NN	NN.AN
Birthmarks	PM	PM.NOM
(	PAD	PAD
2013	RG	RG.NOM
)	PAD	PAD

# paragraph 
# sentence 57db3a67
EP	PM	PM.NOM

# paragraph 
# sentence 57d3baa1
•	NN	NN.AN
Born	PM	PM.NOM
Ruffians	PM	PM.NOM
(	PAD	PAD
2006	RG	RG.NOM
)	PAD	PAD
•	NN	NN.AN
I	PP	PP
Need	PM	PM.NOM
a	PM	PM.NOM
Life	PM	PM.NOM
EP	PM	PM.NOM
(	PAD	PAD
2008	RG	RG.NOM
)	PAD	PAD
•	NN	NN.AN
Little	PM	PM.NOM
Garçon	PM	PM.NOM
EP	PM	PM.NOM
(	PAD	PAD
2008	RG	RG.NOM
)	PAD	PAD
•	MID	MID
Daytrotter	PM	PM.NOM
Session	PM	PM.NOM
(	PAD	PAD
2010	RG	RG.NOM
)	PAD	PAD
•	MID	MID
Plinky	PM	PM.NOM
Plonk	PM	PM.NOM
(	PAD	PAD
2010	RG	RG.NOM
)	PAD	PAD
•	NN	NN.AN
Acoustic	PM	PM.NOM
(	PAD	PAD
2014	RG	RG.NOM
)	PAD	PAD

# paragraph 
# sentence 57d8f3f2
Singlar	NN	NN.UTR.PLU.IND.NOM

# paragraph 
# sentence 57def38b
•	NN	NN.AN
Piecing	PM	PM.NOM
It	PM	PM.NOM
Together	PM	PM.NOM
(	PAD	PAD
2006	RG	RG.NOM
)	PAD	PAD
•	PM	PM.NOM
This	PM	PM.NOM
Sentence	PM	PM.NOM
Will	PM	PM.NOM
Ruin	PM	PM.NOM
/	MID	MID
Save	PM	PM.NOM
Your	PM	PM.NOM
Life	PM	PM.NOM
(	PAD	PAD
2006	RG	RG.NOM
)	PAD	PAD
•	NN	NN.AN
"	PAD	PAD
Hummingbird	PM	PM.NOM
"	PAD	PAD
(	PAD	PAD
2007	RG	RG.NOM
)	PAD	PAD
•	NN	NN.AN
I	PP	PP
Need	PM	PM.NOM
a	PM	PM.NOM
Life	PM	PM.NOM
(	PAD	PAD
2008	RG	RG.NOM
)	PAD	PAD
•	MID	MID
Little	PM	PM.NOM
Garçon	PM	PM.NOM
(	PAD	PAD
2008	RG	RG.NOM
)	PAD	PAD
•	MID	MID
Sole	PM	PM.NOM
Brother	PM	PM.NOM
(	PAD	PAD
2010	RG	RG.NOM
)	PAD	PAD
•	PM	PM.NOM
What	PM	PM.NOM
to	PM	PM.NOM
Say	PM	PM.NOM
(	PAD	PAD
2010	RG	RG.NOM
)	PAD	PAD
•	NN	NN.AN
Nova-Leigh	PM	PM.NOM
(	PAD	PAD
2010	RG	RG.NOM
)	PAD	PAD
•	NN	NN.AN
Needle	PM	PM.NOM
(	PAD	PAD
2013	RG	RG.NOM
)	PAD	PAD
•	NN	NN.AN
Slow	PM	PM.NOM
(	PAD	PAD
2014	RG	RG.NOM
)	PAD	PAD

# text 
# paragraph 
# sentence 57d7b68d
Borstbarbett	NN	NN.NEU.SIN.IND.NOM

# paragraph 
# sentence 57d30543
Borstbarbett	NN	NN.NEU.SIN.IND.NOM
(	PAD	PAD
Gymnobucco	PM	PM.NOM
peli	UO	UO
)	PAD	PAD
är	VB	VB.PRS.AKT
en	DT	DT.UTR.SIN.IND
fågel	NN	NN.UTR.SIN.IND.NOM
i	PP	PP
familjen	NN	NN.UTR.SIN.DEF.NOM
afrikanska	JJ	JJ.POS.UTR+NEU.PLU.IND+DEF.NOM
barbetter	NN	NN.UTR.PLU.IND.NOM
inom	PP	PP
ordningen	NN	NN.UTR.SIN.DEF.NOM
hackspettartade	PC	PC.PRF.UTR+NEU.PLU.IND+DEF.NOM
fåglar	NN	NN.UTR.PLU.IND.NOM
.	MAD	MAD

# paragraph 
# sentence 57de92a4
Utbredning	NN	NN.UTR.SIN.IND.NOM
och	KN	KN
systematik	NN	NN.UTR.SIN.IND.NOM

# paragraph 
# sentence 57d3b546
Fågeln	NN	NN.UTR.SIN.DEF.NOM
förekommer	VB	VB.PRS.AKT
i	PP	PP
Sierra	PM	PM.NOM
Leone	PM	PM.NOM
till	PP	PP
södra	JJ	JJ.POS.UTR+NEU.SIN.DEF.NOM
Kamerun	PM	PM.NOM
,	MID	MID
västra	JJ	JJ.POS.UTR+NEU.SIN.DEF.NOM
Kongo-Kinshasa	PM	PM.NOM
,	MID	MID
Gabon	PM	PM.NOM
och	KN	KN
norra	JJ	JJ.POS.UTR+NEU.SIN.DEF.NOM
Angola	PM	PM.NOM
.	MAD	MAD

# sentence 57d87eed
Den	PN	PN.UTR.SIN.DEF.SUB+OBJ
behandlas	VB	VB.PRS.SFO
som	KN	KN
monotypisk	JJ	JJ.POS.UTR.SIN.IND.NOM
,	MID	MID
det	PN	PN.NEU.SIN.DEF.SUB+OBJ
vill	VB	VB.PRS.AKT
säga	VB	VB.INF.AKT
att	SN	SN
den	PN	PN.UTR.SIN.DEF.SUB+OBJ
inte	AB	AB
delas	VB	VB.PRS.SFO
in	PL	PL
i	PP	PP
några	DT	DT.UTR+NEU.PLU.IND
underarter	NN	NN.UTR.PLU.IND.NOM
.	MAD	MAD

# paragraph 
# sentence 57dc7d4d
Status	NN	NN.UTR.SIN.IND.NOM

# paragraph 
# sentence 57d37106
IUCN	PM	PM.NOM
kategoriserar	VB	VB.PRS.AKT
arten	NN	NN.UTR.SIN.DEF.NOM
som	KN	KN
livskraftig	JJ	JJ.POS.UTR.SIN.IND.NOM
.	MAD	MAD

# text 
# paragraph 
# sentence 57d13e89
Botaniska	JJ	JJ.POS.UTR+NEU.SIN.DEF.NOM
sällskapet	NN	NN.NEU.SIN.DEF.NOM
i	PP	PP
Stockholm	PM	PM.NOM

# paragraph 
# sentence 57dce221
Botaniska	JJ	JJ.POS.UTR+NEU.SIN.DEF.NOM
sällskapet	NN	NN.NEU.SIN.DEF.NOM
i	PP	PP
Stockholm	PM	PM.NOM
är	VB	VB.PRS.AKT
ett	DT	DT.NEU.SIN.IND
botanisk	JJ	JJ.POS.UTR.SIN.IND.NOM
sällskap	NN	NN.NEU.SIN.IND.NOM
,	MID	MID
grundat	PC	PC.PRF.NEU.SIN.IND.NOM
29	RG	RG.NOM
december	NN	NN.UTR.SIN.IND.NOM
1882	RG	RG.NOM
på	PP	PP
initiativ	NN	NN.NEU.SIN.IND.NOM
av	PP	PP
Veit	PM	PM.NOM
Wittrock	PM	PM.NOM
,	MID	MID
som	HP	HP.-.-.-
blev	VB	VB.PRT.AKT
dess	PS	PS.UTR+NEU.SIN+PLU.DEF
förste	RO	RO.MAS.SIN.IND+DEF.NOM
ordförande	NN	NN.UTR.SIN.IND.NOM
.	MAD	MAD

# paragraph 
# sentence 57d9e68d
Referat	NN	NN.NEU.SIN.IND.NOM
av	PP	PP
möteshandlingarna	NN	NN.UTR.PLU.DEF.NOM
publicerades	VB	VB.PRT.SFO
till	PP	PP
en	DT	DT.UTR.SIN.IND
början	NN	NN.UTR.SIN.IND.NOM
i	PP	PP
Botaniska	JJ	JJ.POS.UTR+NEU.PLU.IND+DEF.NOM
Notiser	NN	NN.UTR.PLU.IND.NOM
,	MID	MID
från	PP	PP
1907	RG	RG.NOM
i	PP	PP
den	DT	DT.UTR.SIN.DEF
av	PP	PP
föreningen	NN	NN.UTR.SIN.DEF.NOM
grundade	VB	VB.PRT.AKT
Svensk	JJ	JJ.POS.UTR.SIN.IND.NOM
Botanisk	JJ	JJ.POS.UTR.SIN.IND.NOM
Tidskrift	NN	NN.UTR.SIN.IND.NOM
.	MAD	MAD

# sentence 57dd0d5d
Från	PP	PP
1895	RG	RG.NOM
drev	VB	VB.PRT.AKT
man	PN	PN.UTR.SIN.IND.SUB
en	DT	DT.UTR.SIN.IND
resefond	NN	NN.UTR.SIN.IND.NOM
,	MID	MID
för	PP	PP
att	IE	IE
understödja	VB	VB.INF.AKT
botaniska	JJ	JJ.POS.UTR+NEU.PLU.IND+DEF.NOM
forskningar	NN	NN.UTR.PLU.IND.NOM
i	PP	PP
Stockholmstrakten	NN	NN.UTR.SIN.DEF.NOM
.	MAD	MAD

# sentence 57d1f5a7
På	PP	PP
initiativ	NN	NN.NEU.SIN.IND.NOM
av	PP	PP
dåvarande	JJ	JJ.POS.UTR+NEU.SIN+PLU.IND+DEF.NOM
sekreteraren	NN	NN.UTR.SIN.DEF.NOM
Gunnar	PM	PM.NOM
Andersson	PM	PM.NOM
väcktes	VB	VB.PRT.SFO
1901	RG	RG.NOM
förslag	NN	NN.NEU.SIN.IND.NOM
på	PP	PP
att	SN	SN
Botaniska	JJ	JJ.POS.UTR+NEU.SIN.DEF.NOM
sällskapet	NN	NN.NEU.SIN.DEF.NOM
skulle	VB	VB.PRT.AKT
försöka	VB	VB.INF.AKT
åstadkomma	VB	VB.INF.AKT
en	DT	DT.UTR.SIN.IND
förteckning	NN	NN.UTR.SIN.IND.NOM
över	PP	PP
kärlväxterna	NN	NN.UTR.PLU.DEF.NOM
i	PP	PP
Stockholms	PM	PM.GEN
närmaste	JJ	JJ.SUV.UTR+NEU.SIN+PLU.DEF.NOM
omgivning	NN	NN.UTR.SIN.IND.NOM
och	KN	KN
efter	PP	PP
12	RG	RG.NOM
års	NN	NN.NEU.PLU.IND.GEN
arbete	NN	NN.NEU.SIN.IND.NOM
utkom	VB	VB.PRT.AKT
1913	RG	RG.NOM
Stockholmstraktens	NN	NN.UTR.SIN.DEF.GEN
växter	NN	NN.UTR.PLU.IND.NOM
.	MAD	MAD

# text 
# paragraph 
# sentence 57d0ad84
Bothild	PM	PM.NOM

# paragraph 
# sentence 57d01efa
Bothild	PM	PM.NOM
är	VB	VB.PRS.AKT
ett	DT	DT.NEU.SIN.IND
fornnordiskt	JJ	JJ.POS.NEU.SIN.IND.NOM
kvinnonamn	NN	NN.NEU.SIN.IND.NOM
,	MID	MID
ursprungligen	AB	AB
Bothildr	PM	PM.NOM
som	HP	HP.-.-.-
är	VB	VB.PRS.AKT
sammansatt	PC	PC.PRF.UTR.SIN.IND.NOM
av	PP	PP
orden	NN	NN.NEU.PLU.DEF.NOM
bot	NN	NN.UTR.SIN.IND.NOM
,	MID	MID
hjälp	NN	NN.UTR.SIN.IND.NOM
och	KN	KN
hildr	NN	NN.UTR.SIN.IND.NOM
som	HP	HP.-.-.-
betyder	VB	VB.PRS.AKT
strid	NN	NN.UTR.SIN.IND.NOM
.	MAD	MAD

# sentence 57d0c0ce
Namnet	NN	NN.NEU.SIN.DEF.NOM
har	VB	VB.PRS.AKT
funnits	VB	VB.SUP.SFO
i	PP	PP
Sverige	PM	PM.NOM
sedan	PP	PP
1100-talet	NN	NN.NEU.SIN.DEF.NOM
.	MAD	MAD

# sentence 57d76551
Andra	JJ	JJ.POS.UTR+NEU.PLU.IND+DEF.NOM
varianter	NN	NN.UTR.PLU.IND.NOM
av	PP	PP
namnet	NN	NN.NEU.SIN.DEF.NOM
är	VB	VB.PRS.AKT
Bodil	PM	PM.NOM
,	MID	MID
Boel	PM	PM.NOM
och	KN	KN
Botilda	PM	PM.NOM
.	MAD	MAD

# paragraph 
# sentence 57ddb048
Den	DT	DT.UTR.SIN.DEF
31	RG	RG.NOM
december	NN	NN.UTR.SIN.IND.NOM
2014	RG	RG.NOM
fanns	VB	VB.PRT.SFO
det	PN	PN.NEU.SIN.DEF.SUB+OBJ
totalt	AB	AB.POS
5	RG	RG.NOM
kvinnor	NN	NN.UTR.PLU.IND.NOM
folkbokförda	PC	PC.PRF.UTR+NEU.PLU.IND+DEF.NOM
i	PP	PP
Sverige	PM	PM.NOM
med	PP	PP
namnet	NN	NN.NEU.SIN.DEF.NOM
Bothild	PM	PM.NOM
,	MID	MID
men	KN	KN
ingen	PN	PN.UTR.SIN.IND.SUB+OBJ
av	PP	PP
dessa	PN	PN.UTR+NEU.PLU.DEF.SUB+OBJ
bar	VB	VB.PRT.AKT
det	PN	PN.NEU.SIN.DEF.SUB+OBJ
som	KN	KN
tilltalsnamn	NN	NN.NEU.SIN.IND.NOM
.	MAD	MAD

# paragraph 
# sentence 57dca90e
Namnsdag	NN	NN.UTR.SIN.IND.NOM
:	MID	MID
saknas	VB	VB.PRS.SFO

# text 
# paragraph 
# sentence 57d8b443
Botkyrkahallen	NN	NN.UTR.SIN.DEF.NOM

# paragraph 
# sentence 57d76a7d
Botkyrkahallen	NN	NN.UTR.SIN.DEF.NOM
är	VB	VB.PRS.AKT
en	DT	DT.UTR.SIN.IND
sporthall	NN	NN.UTR.SIN.IND.NOM
i	PP	PP
förorten	NN	NN.UTR.SIN.DEF.NOM
Hallunda	PM	PM.NOM
i	PP	PP
Botkyrka	PM	PM.GEN
kommun	NN	NN.UTR.SIN.IND.NOM
,	MID	MID
cirka	AB	AB
två	RG	RG.NOM
mil	NN	NN.UTR.PLU.IND.NOM
sydväst	NN	NN.UTR.SIN.IND.NOM
om	PP	PP
centrala	JJ	JJ.POS.UTR+NEU.SIN.DEF.NOM
Stockholm	PM	PM.NOM
.	MAD	MAD

# sentence 57d313f6
Här	AB	AB
spelar	VB	VB.PRS.AKT
Balrog	PM	PM.NOM
IK:s	PM	PM.GEN
herrlag	NN	NN.NEU.SIN.IND.NOM
.	MAD	MAD

# sentence 57d132b3
Hallen	NN	NN.UTR.SIN.DEF.NOM
tar	VB	VB.PRS.AKT
omkring	AB	AB
1	RG	RG.NOM
500	RG	RG.NOM
åskådare	NN	NN.UTR.PLU.IND.NOM
.	MAD	MAD

# paragraph 
# sentence 57dfa92e
I	PP	PP
angränsande	PC	PC.PRS.UTR+NEU.SIN+PLU.IND+DEF.NOM
utrymmen	NN	NN.NEU.PLU.IND.NOM
utövas	VB	VB.PRS.SFO
bland	PP	PP
annat	PN	PN.NEU.SIN.IND.SUB+OBJ
bordtennis	NN	NN.UTR.SIN.IND.NOM
,	MID	MID
kraftsport	NN	NN.UTR.SIN.IND.NOM
och	KN	KN
gymnastik	NN	NN.UTR.SIN.IND.NOM
.	MAD	MAD

# sentence 57d0e139
Bredvid	PP	PP
hallen	NN	NN.UTR.SIN.DEF.NOM
ligger	VB	VB.PRS.AKT
Brunna	PM	PM.NOM
IP	PM	PM.NOM
.	MAD	MAD

# paragraph 
# sentence 57dc9864
Hallen	NN	NN.UTR.SIN.DEF.NOM
invigdes	VB	VB.PRT.SFO
2006	RG	RG.NOM
.	MAD	MAD

# text 
# paragraph 
# sentence 57da8b24
Boursault	NN	NN.UTR.SIN.IND.NOM

# paragraph 
# sentence 57d810b7
Boursault	NN	NN.UTR.SIN.IND.NOM
är	VB	VB.PRS.AKT
en	DT	DT.UTR.SIN.IND
kommun	NN	NN.UTR.SIN.IND.NOM
i	PP	PP
departementet	NN	NN.NEU.SIN.DEF.NOM
Marne	PM	PM.NOM
i	PP	PP
regionen	NN	NN.UTR.SIN.DEF.NOM
Grand	PM	PM.NOM
Est	PM	PM.NOM
(	PAD	PAD
tidigare	AB	AB.KOM
regionen	NN	NN.UTR.SIN.DEF.NOM
Champagne-Ardenne	PM	PM.NOM
)	PAD	PAD
i	PP	PP
nordöstra	JJ	JJ.POS.UTR+NEU.SIN.DEF.NOM
Frankrike	PM	PM.NOM
.	MAD	MAD

# sentence 57d32699
Kommunen	NN	NN.UTR.SIN.DEF.NOM
ligger	VB	VB.PRS.AKT
i	PP	PP
kantonen	NN	NN.UTR.SIN.DEF.NOM
Dormans	PM	PM.NOM
som	HP	HP.-.-.-
tillhör	VB	VB.PRS.AKT
arrondissementet	NN	NN.NEU.SIN.DEF.NOM
Épernay	PM	PM.NOM
.	MAD	MAD

# sentence 57d219ab
År	NN	NN.NEU.SIN.IND.NOM
2018	RG	RG.NOM
hade	VB	VB.PRT.AKT
Boursault	PM	PM.NOM
446	RG	RG.NOM
invånare	NN	NN.UTR.PLU.IND.NOM
.	MAD	MAD

# paragraph 
# sentence 57d6dbda
Befolkningsutveckling	NN	NN.UTR.SIN.IND.NOM

# paragraph 
# sentence 57dab8bd
Antalet	NN	NN.NEU.SIN.DEF.NOM
invånare	NN	NN.UTR.PLU.IND.NOM
i	PP	PP
kommunen	NN	NN.UTR.SIN.DEF.NOM
Boursault	PM	PM.NOM

# paragraph 
# sentence 57d8dd5f
Referens	NN	NN.UTR.SIN.IND.NOM
:	MID	MID
INSEE	NN	NN.UTR.SIN.IND.NOM

# text 
# paragraph 
# sentence 57dd23d7
Boxholms	PM	PM.GEN
bruksmuseum	NN	NN.NEU.SIN.IND.NOM

# paragraph 
# sentence 57d01ff0
Boxholms	PM	PM.GEN
bruksmuseum	NN	NN.NEU.SIN.IND.NOM
är	VB	VB.PRS.AKT
en	DT	DT.UTR.SIN.IND
stiftelse	NN	NN.UTR.SIN.IND.NOM
bildad	PC	PC.PRF.UTR.SIN.IND.NOM
1987	RG	RG.NOM
av	PP	PP
Boxholms	PM	PM.GEN
kommun	NN	NN.UTR.SIN.IND.NOM
,	MID	MID
Östergötlands	PM	PM.GEN
länsmuseum	NN	NN.NEU.SIN.IND.NOM
,	MID	MID
nuvarande	PC	PC.PRS.UTR+NEU.SIN+PLU.IND+DEF.NOM
Ovako	PM	PM.NOM
,	MID	MID
Boxholms	PM	PM.GEN
skogar	NN	NN.UTR.PLU.IND.NOM
och	KN	KN
Boxholms	PM	PM.GEN
AB	PM	PM.NOM
.	MAD	MAD

# sentence 57d4fff3
Det	PN	PN.NEU.SIN.DEF.SUB+OBJ
ligger	VB	VB.PRS.AKT
i	PP	PP
Boxholms	PM	PM.GEN
kvarn	NN	NN.UTR.SIN.IND.NOM
,	MID	MID
uppförd	PC	PC.PRF.UTR.SIN.IND.NOM
1777	RG	RG.NOM
och	KN	KN
det	PN	PN.NEU.SIN.DEF.SUB+OBJ
är	VB	VB.PRS.AKT
den	DT	DT.UTR.SIN.DEF
äldsta	JJ	JJ.SUV.UTR+NEU.SIN+PLU.DEF.NOM
bevarade	PC	PC.PRF.UTR+NEU.SIN.DEF.NOM
industribyggnaden	NN	NN.UTR.SIN.DEF.NOM
på	PP	PP
orten	NN	NN.UTR.SIN.DEF.NOM
.	MAD	MAD

# paragraph 
# sentence 57d99b1d
Boxholms	PM	PM.GEN
bruksmuseum	NN	NN.NEU.SIN.IND.NOM

# paragraph 
# sentence 57dfac72
Museet	NN	NN.NEU.SIN.DEF.NOM
tar	VB	VB.PRS.AKT
upp	PL	PL
brukets	NN	NN.NEU.SIN.DEF.GEN
historia	NN	NN.UTR.SIN.IND.NOM
från	PP	PP
1582	RG	RG.NOM
och	KN	KN
framåt	AB	AB
,	MID	MID
när	HA	HA
Bocksholms	PM	PM.GEN
säteri	NN	NN.NEU.SIN.IND.NOM
köptes	VB	VB.PRT.SFO
av	PP	PP
Arvid	PM	PM.NOM
Gustafsson	PM	PM.NOM
Stenbock	PM	PM.NOM
.	MAD	MAD

# sentence 57d4398a
Museet	NN	NN.NEU.SIN.DEF.NOM
håller	VB	VB.PRS.AKT
året	NN	NN.NEU.SIN.DEF.NOM
runt	PP	PP
guidade	PC	PC.PRF.UTR+NEU.PLU.IND+DEF.NOM
turer	NN	NN.UTR.PLU.IND.NOM
för	PP	PP
besöksgrupper	NN	NN.UTR.PLU.IND.NOM
som	HP	HP.-.-.-
anmält	VB	VB.SUP.AKT
sig	PN	PN.UTR+NEU.SIN+PLU.DEF.OBJ
i	PP	PP
förväg	NN	NN.UTR.SIN.IND.NOM
,	MID	MID
men	KN	KN
den	PN	PN.UTR.SIN.DEF.SUB+OBJ
som	HP	HP.-.-.-
åker	VB	VB.PRS.AKT
förbi	PL	PL
Boxholm	PM	PM.NOM
på	PP	PP
egen	JJ	JJ.POS.UTR.SIN.IND+DEF.NOM
hand	NN	NN.UTR.SIN.IND.NOM
kan	VB	VB.PRS.AKT
även	AB	AB
den	PN	PN.UTR.SIN.DEF.SUB+OBJ
få	VB	VB.INF.AKT
en	DT	DT.UTR.SIN.IND
guidad	PC	PC.PRF.UTR.SIN.IND.NOM
tur	NN	NN.UTR.SIN.IND.NOM
.	MAD	MAD

# paragraph 
# sentence 57df84aa
Bland	PP	PP
museets	NN	NN.NEU.SIN.DEF.GEN
stoltheter	NN	NN.UTR.PLU.IND.NOM
finns	VB	VB.PRS.SFO
en	DT	DT.UTR.SIN.IND
körbar	JJ	JJ.POS.UTR.SIN.IND.NOM
modell	NN	NN.UTR.SIN.IND.NOM
av	PP	PP
det	DT	DT.NEU.SIN.DEF
vedeldade	PC	PC.PRF.UTR+NEU.SIN.DEF.NOM
ångfartyget	NN	NN.NEU.SIN.DEF.NOM
Boxholm	PM	PM.NOM
II	RG	RG.NOM
samt	KN	KN
en	DT	DT.UTR.SIN.IND
maskin	NN	NN.UTR.SIN.IND.NOM
för	PP	PP
tillverkning	NN	NN.UTR.SIN.IND.NOM
av	PP	PP
klippspik	NN	NN.UTR.SIN.IND.NOM
.	MAD	MAD

# paragraph 
# sentence 57d880d7
Exteriör	NN	NN.UTR.SIN.IND.NOM

# paragraph 
# sentence 57d32061
Utanför	PP	PP
museet	NN	NN.NEU.SIN.DEF.NOM
finns	VB	VB.PRS.SFO
föremål	NN	NN.NEU.PLU.IND.NOM
från	PP	PP
järntillverkningen	NN	NN.UTR.SIN.DEF.NOM
.	MAD	MAD

# sentence 57d79be1
Här	AB	AB
finns	VB	VB.PRS.SFO
ett	DT	DT.NEU.SIN.IND
valsverk	NN	NN.NEU.SIN.IND.NOM
för	PP	PP
tillverkning	NN	NN.UTR.SIN.IND.NOM
av	PP	PP
tråd	NN	NN.UTR.SIN.IND.NOM
.	MAD	MAD

# sentence 57da10ba
Två	RG	RG.NOM
valsverksarbetare	NN	NN.UTR.PLU.IND.NOM
gjorda	PC	PC.PRF.UTR+NEU.PLU.IND+DEF.NOM
av	PP	PP
små	JJ	JJ.POS.UTR+NEU.PLU.IND+DEF.NOM
sammansvetsade	PC	PC.PRF.UTR+NEU.PLU.IND+DEF.NOM
plattjärnsbitar	NN	NN.UTR.PLU.IND.NOM
sköter	VB	VB.PRS.AKT
valsningen	NN	NN.UTR.SIN.DEF.NOM
från	PP	PP
smältstycken	NN	NN.NEU.PLU.IND.NOM
till	PP	PP
tråd	NN	NN.UTR.SIN.IND.NOM
,	MID	MID
som	HP	HP.-.-.-
kanske	AB	AB
ska	VB	VB.PRS.AKT
gå	VB	VB.INF.AKT
vidare	AB	AB.KOM
för	PP	PP
tillverkning	NN	NN.UTR.SIN.IND.NOM
av	PP	PP
spik	NN	NN.UTR.SIN.IND.NOM
.	MAD	MAD

# sentence 57d63761
Här	AB	AB
finns	VB	VB.PRS.SFO
också	AB	AB
en	DT	DT.UTR.SIN.IND
lancashirehärd	NN	NN.UTR.SIN.IND.NOM
,	MID	MID
en	DT	DT.UTR.SIN.IND
mumblingshammare	NN	NN.UTR.SIN.IND.NOM
och	KN	KN
en	DT	DT.UTR.SIN.IND
ånghammare	NN	NN.UTR.SIN.IND.NOM
uppställda	PC	PC.PRF.UTR+NEU.PLU.IND+DEF.NOM
.	MAD	MAD

# sentence 57d247f2
Man	PN	PN.UTR.SIN.IND.SUB
kan	VB	VB.PRS.AKT
också	AB	AB
se	VB	VB.INF.AKT
ett	DT	DT.NEU.SIN.IND
ellok	NN	NN.NEU.SIN.IND.NOM
med	PP	PP
lyftkransvagn	NN	NN.UTR.SIN.IND.NOM
(	PAD	PAD
märkt	PC	PC.PRF.UTR.SIN.IND.NOM
1918	RG	RG.NOM
)	PAD	PAD
och	KN	KN
godsvagn	NN	NN.UTR.SIN.IND.NOM
.	MAD	MAD

# sentence 57d94d76
Det	PN	PN.NEU.SIN.DEF.SUB+OBJ
gick	VB	VB.PRT.AKT
på	PP	PP
Lönnabanan	NN	NN.UTR.SIN.DEF.NOM
som	HP	HP.-.-.-
fraktade	VB	VB.PRT.AKT
gods	NN	NN.NEU.SIN.IND.NOM
från	PP	PP
bruket	NN	NN.NEU.SIN.DEF.NOM
till	PP	PP
järnvägsstationen	NN	NN.UTR.SIN.DEF.NOM
i	PP	PP
Boxholm	PM	PM.NOM
.	MAD	MAD

# sentence 57d76e68
Lönnabanan	NN	NN.UTR.SIN.DEF.NOM
var	VB	VB.PRT.AKT
den	DT	DT.UTR.SIN.DEF
första	RO	RO.NOM
banan	NN	NN.UTR.SIN.DEF.NOM
som	HP	HP.-.-.-
elektrifierades	VB	VB.PRT.SFO
i	PP	PP
Sverige	PM	PM.NOM
1890	RG	RG.NOM
.	MAD	MAD

# sentence 57d32428
Det	PN	PN.NEU.SIN.DEF.SUB+OBJ
var	VB	VB.PRT.AKT
en	DT	DT.UTR.SIN.IND
smalspårsjärnväg	NN	NN.UTR.SIN.IND.NOM
(	PAD	PAD
spårvidd	NN	NN.UTR.SIN.IND.NOM
891	RG	RG.NOM
mm	NN	NN.AN
)	PAD	PAD
som	HP	HP.-.-.-
var	VB	VB.PRT.AKT
i	PP	PP
drift	NN	NN.UTR.SIN.IND.NOM
till	PP	PP
1968	RG	RG.NOM
.	MAD	MAD

# text 
# paragraph 
# sentence 57d616e0
Brainville	PM	PM.NOM
,	MID	MID
Manche	PM	PM.NOM

# paragraph 
# sentence 57de92d5
Brainville	PM	PM.NOM
är	VB	VB.PRS.AKT
en	DT	DT.UTR.SIN.IND
kommun	NN	NN.UTR.SIN.IND.NOM
i	PP	PP
departementet	NN	NN.NEU.SIN.DEF.NOM
Manche	PM	PM.NOM
i	PP	PP
regionen	NN	NN.UTR.SIN.DEF.NOM
Normandie	PM	PM.NOM
i	PP	PP
norra	JJ	JJ.POS.UTR+NEU.SIN.DEF.NOM
Frankrike	PM	PM.NOM
.	MAD	MAD

# sentence 57d52a63
Kommunen	NN	NN.UTR.SIN.DEF.NOM
ligger	VB	VB.PRS.AKT
